wavelength_nm,diameter_mm,myopia_d,threshold_stroke_arcmin,threshold_log_mar,threshold_detected,threshold_status,optical_d50_arcmin,optical_mar_arcmin,optical_log_mar
550.0,0.3315885423378064,3.0,4.5471071449305285,0.6577351877445536,True,resolved,5.148387722823579,1.2870969307058948,0.10961125466314654
550.0,0.3665032046990376,3.0,4.1486398659354,0.6179057363413003,True,resolved,4.700012755201581,1.1750031888003953,0.07003904522608392
550.0,0.4050942113609619,3.0,3.778915282878081,0.5773671558516588,True,resolved,4.3098169817255325,1.0774542454313831,0.03239883671807718
550.0,0.4477486635155488,3.0,3.444588780483581,0.5371373826945638,True,resolved,3.9784371619341385,0.9946092904835346,-0.0023474884107624774
550.0,0.4492873987401234,3.0,3.434799875207072,0.5359014384479247,True,resolved,3.9681556048817557,0.9920389012204389,-0.0034712973477119607
550.0,0.47293410393697205,3.0,3.297047191345248,0.518125163337924,True,resolved,3.823279800469255,0.9558199501173138,-0.019623909015642198
550.0,0.4948944222294061,3.0,3.187508627093496,0.5034513688754327,True,resolved,3.7094451879946826,0.9273612969986706,-0.03275103314439067
550.0,0.4965808091338207,3.0,3.1796535168486586,0.5023797979973307,True,resolved,3.7014810678030714,0.9253702669507679,-0.03368445891723421
550.0,0.5470044002605323,3.0,2.981760828957998,0.4744728051701401,True,resolved,3.508290879788322,0.8770727199470805,-0.056964396870623796
550.0,0.5502624373878341,3.0,2.9712192214244912,0.47293469594457066,True,resolved,3.4984391521339773,0.8746097880334943,-0.05818566663768746
550.0,0.5792236183029833,3.0,2.8937529660010437,0.4614614534997308,True,resolved,3.425764812817065,0.8564412032042662,-0.06730244705976116
550.0,0.6046013057825199,3.0,2.8489164717280957,0.45467971621056935,True,resolved,3.3836574511785074,0.8459143627946268,-0.07267360108420727
550.0,0.6081847992181325,3.0,2.8445259422306317,0.45400989891104493,True,resolved,3.379318282062689,0.8448295705156722,-0.0732308934761849
550.0,0.6353883327016112,3.0,2.8281913625317396,0.451508791574606,True,resolved,3.3593858645460872,0.8398464661365218,-0.07580010084784336
550.0,0.6682628855998672,3.0,2.8533120029521553,0.45534926333314435,True,resolved,3.366593586726907,0.8416483966817268,-0.07486929955974951
550.0,0.6688298238964329,3.0,2.854221549245204,0.4554876807198624,True,resolved,3.3670273645275857,0.8417568411318964,-0.0748133453244781
550.0,0.7022713150912545,3.0,2.936261896021864,0.46779478929734775,True,resolved,3.449682524229837,0.8624206310574593,-0.06428086272408244
550.0,0.7386277204483878,3.0,3.091295222374889,0.4901404826841025,True,resolved,3.7404374178619113,0.9351093544654778,-0.029137598470915297
550.0,0.7781886018183509,3.0,3.333766944382053,0.5229352360718879,True,resolved,4.165661644581439,1.0414154111453597,0.017624000193780597
550.0,0.8164016305125923,3.0,3.586651210242871,0.5546891450528934,True,resolved,4.597627527366144,1.149406881841536,0.06047379305595017
550.0,0.8191458966508958,3.0,3.6019828748528844,0.5565416436932386,True,resolved,4.625745814322268,1.156436453580567,0.06312177319177041
550.0,0.8601031914834406,3.0,3.8419654100549154,0.5845534505074803,True,resolved,4.9883069871616765,1.2470767467904191,0.09589318137104731
550.0,0.9023647554129298,3.0,4.112687402379683,0.6141257008583514,True,resolved,5.17959593813171,1.2948989845329275,0.11223589029289535
550.0,0.9973793796812823,3.0,4.799986648749996,0.6812400293792815,True,resolved,5.576434362771652,1.394108590692913,0.14429660339036263
550.0,1.1005248747756682,3.0,5.523178057141386,0.742189044307776,True,resolved,6.3814852704882705,1.5953713176220676,0.20286177982349782
550.0,1.102398582221007,3.0,5.5356052283623995,0.7431651108459102,True,resolved,6.402137242867152,1.600534310716788,0.2042649885677824
550.0,1.1584472366059666,3.0,5.898943616658111,0.7707742451111245,True,resolved,6.910148701780255,1.7275371754450637,0.2374274018736956
550.0,1.216369598436265,3.0,6.258845126560219,0.7964942051860718,True,resolved,7.220768143268495,1.8051920358171238,0.25652340882312163
550.0,1.218475796513094,3.0,6.271636268008068,0.7973808629133642,True,resolved,7.231858478606358,1.8079646196515895,0.25718992744441843
550.0,1.3467753774655815,3.0,7.041305570139454,0.8476531917185985,True,resolved,8.298771606171947,2.0746929015429867,0.31695382103092
550.0,1.4885842809008711,3.0,7.888734019714705,0.8970073134291635,True,resolved,9.30369863662422,2.325924659156055,0.36659564304818504
550.0,1.645324972836306,3.0,8.805664065594128,0.9447621131878222,True,resolved,10.56220040231016,2.64055010057754,0.42169441200552005
550.0,1.8185696980492723,3.0,9.798101113224297,0.9911419169215748,True,resolved,12.013900671192106,3.0034751677980265,0.4776240456281809
550.0,2.0100562510528768,3.0,10.959007775293543,1.0397712350587698,True,resolved,13.570044471790807,3.3925111179477017,0.5305212796052972
550.0,2.2217054076787313,3.0,12.170798367056747,1.0853190675509308,True,resolved,15.340213097004986,3.8350532742512464,0.583771401284385
550.0,2.455640192120709,3.0,13.462793170274686,1.1291351737505126,True,resolved,17.250151729564138,4.3125379323910344,0.6347329280826433
550.0,2.714207172704789,3.0,15.016836308289102,1.176578446744435,True,resolved,19.40132431934402,4.850331079836005,0.6857713842184223
550.0,3.0000000000000004,3.0,16.676122370792875,1.2220950733555012,True,resolved,21.689428700582237,5.422357175145559,0.734188121522918
550.0,0.3,3.5,5.015811401588917,0.7003411983192513,True,resolved,5.681353249440638,1.4203383123601594,0.15239180191220528
550.0,0.3315885423378064,3.5,4.56412792042624,0.6593578080416853,True,resolved,5.182446615431647,1.2956116538579117,0.11247484577795207
550.0,0.3665032046990376,3.5,4.172329403185698,0.6203785884262443,True,resolved,4.746556888549215,1.1866392221373037,0.07431869902948453
550.0,0.4050942113609619,3.5,3.81308858385246,0.5812768947128079,True,resolved,4.373801972120376,1.093450493030094,0.03879912473939124
550.0,0.4477486635155488,3.5,3.4923993561049227,0.543123899476823,True,resolved,4.067187840403986,1.0167969601009965,0.007234239145739073
550.0,0.4492873987401234,3.5,3.483295213720438,0.5419902830303429,True,resolved,4.057925514691889,1.0144813786729723,0.006244079744135416
550.0,0.47293410393697205,3.5,3.3573794328768196,0.5260004256366677,True,resolved,3.929977017161178,0.9824942542902945,-0.007669980736063599
550.0,0.4948944222294061,3.5,3.2615114599948045,0.5134189088446363,True,resolved,3.8335336904684456,0.9583834226171114,-0.01846070698333018
550.0,0.4965808091338207,3.5,3.2548311381963817,0.5125284621356009,True,resolved,3.8267331507155555,0.9566832876788889,-0.019231812670840964
550.0,0.5470044002605323,3.5,3.1035453099904124,0.4918580902192949,True,resolved,3.676768456919628,0.919192114229907,-0.036593710126045606
550.0,0.5502624373878341,3.5,3.096979516364306,0.4909383329126892,True,resolved,3.6705426283485174,0.9176356570871294,-0.03732971915287713
550.0,0.5792236183029833,3.5,3.0619816086195573,0.48600257783871903,True,resolved,3.633404912278279,0.9083512280695698,-0.041746192317660566
550.0,0.6046013057825199,3.5,3.0671750710354333,0.48673856574924956,True,resolved,3.6280402671014653,0.9070100667753663,-0.04238789274064315
550.0,0.6081847992181325,3.5,3.071002899085012,0.48728022642549446,True,resolved,3.6293735127640043,0.9073433781910011,-0.042228325914680356
550.0,0.6353883327016112,3.5,3.1276997850068518,0.4952250602535041,True,resolved,3.657005061613272,0.914251265403318,-0.03893442988814271
550.0,0.6682628855998672,3.5,3.269267053318308,0.5144503978044205,True,resolved,3.8878508928126063,0.9719627232031516,-0.01235039085316301
550.0,0.6688298238964329,3.5,3.272463182308979,0.5148747691082037,True,resolved,3.8931811496216087,0.9732952874054022,-0.01175537942826297
550.0,0.7022713150912545,3.5,3.5042365521571246,0.544593415369604,True,resolved,4.263694605896828,1.065923651474207,0.02772609875160991
550.0,0.7386277204483878,3.5,3.7250385614499364,0.5711307729066577,True,resolved,4.7487856947949485,1.1871964236987371,0.07452257967160662
550.0,0.7781886018183509,3.5,3.9968423127230475,0.6017170143934168,True,resolved,5.222878702075425,1.3057196755188563,0.11584994842229522
550.0,0.8164016305125923,3.5,4.285965597252878,0.632048680708796,True,resolved,5.502706952968902,1.3756767382422255,0.13851639371700555
550.0,0.8191458966508958,3.5,4.307678300085017,0.6342432624730469,True,resolved,5.516849094330032,1.379212273582508,0.1396311132757645
550.0,0.8601031914834406,3.5,4.6483345924044475,0.6672973815175937,True,resolved,5.725443788774363,1.4313609471935909,0.1557491638841442
550.0,0.9023647554129298,3.5,5.03013916312851,0.7015800003526982,True,resolved,5.930452929929084,1.482613232482271,0.1710278719278967
550.0,0.9973793796812823,3.5,5.792317038974312,0.7628523246857896,True,resolved,6.608562638712783,1.6521406596781958,0.21804701945019558
550.0,1.1005248747756682,3.5,6.572042255756954,0.8177003471219829,True,resolved,7.6420793456230225,1.9105198364057556,0.28115155120884927
550.0,1.102398582221007,3.5,6.585950147434351,0.8186184389820061,True,resolved,7.652952685667845,1.9132381714169613,0.2817690369868697
550.0,1.1584472366059666,3.5,7.000271197033423,0.8451148653133501,True,resolved,8.020522806274183,2.005130701568546,0.3021426867417118
550.0,1.216369598436265,3.5,7.4119947106226745,0.8699351007240045,True,resolved,8.581906800366404,2.145476700091601,0.33152380244986396
550.0,1.218475796513094,3.5,7.426573658420768,0.8707884928384607,True,resolved,8.610769564622084,2.152692391155521,0.3329819757741809
550.0,1.3467753774655815,3.5,8.29427251959014,0.9187783005975494,True,resolved,9.744501460662475,2.4361253651656187,0.38669963371400806
550.0,1.4885842809008711,3.5,9.255686886703637,0.9664086543191355,True,resolved,11.083284532402148,2.770821133100537,0.4426084913489315
550.0,1.645324972836306,3.5,10.354863542317142,1.015144380080349,True,resolved,12.546518104420658,3.1366295261051644,0.4964632262942858
550.0,1.8185696980492723,3.5,11.548193738506754,1.0625140612199946,True,resolved,14.273840318407192,3.568460079601798,0.552480842663459
550.0,2.0100562510528768,3.5,12.803721712435479,1.1073362262291182,True,resolved,16.08032852894327,4.020082132235817,0.6042349260228845
550.0,2.2217054076787313,3.5,14.215916859283977,1.1527748748661972,True,resolved,18.14744632078677,4.5368615801966925,0.6567555291285232
550.0,2.455640192120709,3.5,15.863608051336751,1.2004019710381135,True,resolved,20.380290051706133,5.095072512926533,0.7071503692530954
550.0,2.714207172704789,3.5,17.549107376910488,1.2442550312781342,True,resolved,22.843565388694785,5.710891347173696,0.7567038975537076
550.0,3.0000000000000004,3.5,19.346523376763436,1.2866029324586097,True,resolved,25.453929457829375,6.363482364457344,0.8036948448584278
550.0,0.3,4.0,5.030920602414911,0.7016474633791819,True,resolved,5.7103796205486,1.42759490513715,0.15460498935733383
550.0,0.3315885423378064,4.0,4.584181673423395,0.6612618206089518,True,resolved,5.222061079995376,1.305515269998844,0.11578195592721498
550.0,0.3665032046990376,4.0,4.200600238844027,0.623311352729357,True,resolved,4.800908201706025,1.2002270504265062,0.07926341056420423
550.0,0.4050942113609619,4.0,3.8545571322521233,0.5859744871683458,True,resolved,4.448966857705967,1.1122417144264918,0.04619917918316867
550.0,0.4477486635155488,4.0,3.5571964643258225,0.5511078519769929,True,resolved,4.17238616125592,1.04309654031398,0.018324504960931288
550.0,0.4492873987401234,4.0,3.548196922550228,0.5500077148811277,True,resolved,4.164372176514929,1.0410930441287323,0.017489544828442113
550.0,0.47293410393697205,4.0,3.4340139716323983,0.5358020577994201,True,resolved,4.054263613296493,1.0135659033241233,0.005851992318109327
550.0,0.4948944222294061,4.0,3.358026885694504,0.5260841689497436,True,resolved,3.975240517332635,0.9938101293331587,-0.002696581054888003
550.0,0.4965808091338207,4.0,3.353092888128496,0.5254455845182534,True,resolved,3.9701458827322798,0.9925364706830699,-0.0032535261513428632
550.0,0.5470044002605323,4.0,3.274822732080704,0.5151877963696978,True,resolved,3.8806769441986684,0.9701692360496671,-0.013152500917645004
550.0,0.5502624373878341,4.0,3.274762946538615,0.5151798677670956,True,resolved,3.879084666415014,0.9697711666037535,-0.013330732543693408
550.0,0.5792236183029833,4.0,3.3110649580413725,0.5199677010305926,True,resolved,3.887908310557676,0.971977077639419,-0.012343977020328087
550.0,0.6046013057825199,4.0,3.4034696375296596,0.5319218806018062,True,resolved,3.94887754945439,0.9872193873635975,-0.00558632439840166
550.0,0.6081847992181325,4.0,3.421864302840968,0.5342627832016117,True,resolved,3.9833502679656876,0.9958375669914219,-0.001811494419932535
550.0,0.6353883327016112,4.0,3.5774567613361348,0.5535743933957267,True,resolved,4.26986632955641,1.0674665823891025,0.028354288089399916
550.0,0.6682628855998672,4.0,3.7873924913275903,0.5783403138309281,True,resolved,4.726559298245994,1.1816398245614985,0.0724851194872419
550.0,0.6688298238964329,4.0,3.791347140555759,0.5787935508009151,True,resolved,4.7349330108126,1.18373325270315,0.07325384771560946
550.0,0.7022713150912545,4.0,4.041707078413137,0.6065648349490523,True,resolved,5.243214497772716,1.310803624443179,0.11753763355981672
550.0,0.7386277204483878,4.0,4.3485488320392784,0.6383443513489616,True,resolved,5.704635817934188,1.426158954483547,0.15416793309498336
550.0,0.7781886018183509,4.0,4.72141804628917,0.6740724556650298,True,resolved,5.963841817071933,1.4909604542679833,0.1734661245254554
550.0,0.8164016305125923,4.0,5.103958381037799,0.7079071243809508,True,resolved,6.1918173154829965,1.5479543288707491,0.18975814303161753
550.0,0.8191458966508958,4.0,5.129387056387901,0.7100654715576875,True,resolved,6.207918116543308,1.551979529135827,0.19088598854460345
550.0,0.8601031914834406,4.0,5.511474699923493,0.7412678181528306,True,resolved,6.420356230883553,1.6050890577208883,0.20549913406409104
550.0,0.9023647554129298,4.0,5.904653667553361,0.7711944295225248,True,resolved,6.697669811800459,1.6744174529501148,0.22386374213451493
550.0,0.9973793796812823,4.0,6.762170585921911,0.8300861222993334,True,resolved,7.92873874069367,1.9821846851734175,0.29714411635259086
550.0,1.1005248747756682,4.0,7.629732525534785,0.8825093132208807,True,resolved,8.724576515188929,2.181144128797232,0.3386843644659887
550.0,1.102398582221007,4.0,7.644653602938552,0.8833578112995961,True,resolved,8.742075227054965,2.185518806763741,0.3395545480201683
550.0,1.1584472366059666,4.0,8.080757681598973,0.9074520837337688,True,resolved,9.480902133309087,2.3702255333272717,0.37478967226300247
550.0,1.216369598436265,4.0,8.520729004880002,0.9304767531296748,True,resolved,10.02452114441519,2.5061302861037973,0.3990036448964174
550.0,1.218475796513094,4.0,8.536690733558075,0.9312895481263621,True,resolved,10.039199530298248,2.509799882574562,0.3996390946450369
550.0,1.3467753774655815,4.0,9.527807127427065,0.9789929570870272,True,resolved,11.446909571593112,2.861727392898278,0.45662826066107265
550.0,1.4885842809008711,4.0,10.691602104020316,1.0290427877908386,True,resolved,12.956079717387246,3.2390199293468114,0.5104136201863797
550.0,1.645324972836306,4.0,11.903159194331412,1.0756622419451873,True,resolved,14.58525218480722,3.646313046201805,0.5618539513189112
550.0,1.8185696980492723,4.0,13.200609075792089,1.1205939700053225,True,resolved,16.561833913279763,4.140458478319941,0.6170484337730504
550.0,2.0100562510528768,4.0,14.714107181598207,1.1677339152382953,True,resolved,18.668467012500635,4.667116753125159,0.6690486653813573
550.0,2.2217054076787313,4.0,16.377573658307597,1.2142495613523119,True,resolved,20.95988901470286,5.239972253675715,0.7193289873449035
550.0,2.455640192120709,4.0,18.09185783358873,1.2574831663870298,True,resolved,23.520018713326433,5.880004678331608,0.7693776716157292
550.0,2.714207172704789,4.0,19.99006995994481,1.300814314036317,True,resolved,26.29084363962687,6.572710909906718,0.8177445309577894
550.0,3.0000000000000004,4.0,nan,nan,False,upper_censored,29.124405288530937,7.281101322132734,0.8621970746358532
550.0,0.3,4.5,5.048327089927607,0.7031474858455479,True,resolved,5.7434781013733565,1.4358695253433391,0.1571149782086278
550.0,0.3315885423378064,4.5,4.607461116139504,0.66346167875442,True,resolved,5.267370398782428,1.316842599695607,0.11953386746834663
550.0,0.3665032046990376,4.5,4.2339144657257135,0.6267420800795767,True,resolved,4.863357136830164,1.215839284207541,0.08487617148709299
550.0,0.4050942113609619,4.5,3.904379337971302,0.5915520058144325,True,resolved,4.535923784690776,1.133980946172694,0.054605757342092116
550.0,0.4477486635155488,4.5,3.637667571462578,0.5608230085053795,True,resolved,4.291623284510339,1.0729058211275848,0.030561601593448853
550.0,0.4492873987401234,4.5,3.6301191073167196,0.559920874843766,True,resolved,4.284695409451628,1.071173852362907,0.029859962890153205
550.0,0.47293410393697205,4.5,3.534417439562816,0.5483178414334292,True,resolved,4.195687885091467,1.0489219712728668,0.02074318246807947
550.0,0.4948944222294061,4.5,3.48473818834229,0.5421701547067815,True,resolved,4.141806383023892,1.035451595755973,0.01512980174475435
550.0,0.4965808091338207,4.5,3.4824492404104164,0.5418847949394129,True,resolved,4.138802734756115,1.0347006836890287,0.014814736051655845
550.0,0.5470044002605323,4.5,3.520141560901666,0.5465601287855892,True,resolved,4.1248289400445435,1.0312072350111359,0.013345951391884742
550.0,0.5502624373878341,4.5,3.529692139630318,0.5477368277984914,True,resolved,4.1291241568380554,1.0322810392095139,0.01379795035492379
550.0,0.5792236183029833,4.5,3.652264092534559,0.5625621735127689,True,resolved,4.289844030386941,1.0724610075967353,0.03038151111931127
550.0,0.6046013057825199,4.5,3.8068158905494633,0.5805618734910404,True,resolved,4.6009791529357305,1.1502447882339326,0.06079027415037704
550.0,0.6081847992181325,4.5,3.8317038981803715,0.5833919408149258,True,resolved,4.64875776775831,1.1621894419395775,0.06527692571623842
550.0,0.6353883327016112,4.5,4.041329298687017,0.6065242393998319,True,resolved,5.10187273515377,1.2754681837884425,0.10566962972162124
550.0,0.6682628855998672,4.5,4.337010733040481,0.637190496922681,True,resolved,5.656314017469093,1.4140785043672732,0.15047352054087232
550.0,0.6688298238964329,4.5,4.342452053149684,0.6377350319164939,True,resolved,5.665358462452306,1.4163396156130765,0.15116740271961096
550.0,0.7022713150912545,4.5,4.683073411451604,0.6705309657979773,True,resolved,6.109403399453094,1.5273508498632735,0.18393881089888803
550.0,0.7386277204483878,4.5,5.081463307825755,0.7059887939772134,True,resolved,6.354271233797977,1.5885678084494943,0.20100575753705172
550.0,0.7781886018183509,4.5,5.486671364046377,0.7393089479752789,True,resolved,6.622980369466452,1.655745092366613,0.21899347647069517
550.0,0.8164016305125923,4.5,5.889765934769023,0.7700980358298702,True,resolved,6.841625281229983,1.7104063203074957,0.23309929267620763
550.0,0.8191458966508958,4.5,5.918876745803361,0.7722392963538767,True,resolved,6.857752244323918,1.7144380610809795,0.23412179961914367
550.0,0.8601031914834406,4.5,6.353320743773168,0.8030007809978718,True,resolved,7.199611003848496,1.799902750962124,0.2552490407358206
550.0,0.9023647554129298,4.5,6.800147936481118,0.8325183608383779,True,resolved,7.879730119823158,1.9699325299557895,0.2944513518622619
550.0,0.9973793796812823,4.5,7.728545320475727,0.8880977579879257,True,resolved,8.876841782810775,2.2192104457026938,0.34619848793449215
550.0,1.1005248747756682,4.5,8.628183340566173,0.9359193648670197,True,resolved,10.176388214845845,2.5440970537114613,0.4055336750138551
550.0,1.102398582221007,4.5,8.64417672735452,0.9367236373100332,True,resolved,10.202574800570126,2.5506437001425315,0.4066497961757401
550.0,1.1584472366059666,4.5,9.122875941800247,0.9601317691137216,True,resolved,10.73785412442707,2.6844635311067675,0.4288575083749973
550.0,1.216369598436265,4.5,9.631590488732387,0.9836980091852833,True,resolved,11.409263290104342,2.8523158225260854,0.4551976110769329
550.0,1.218475796513094,4.5,9.650602507809735,0.9845544281260435,True,resolved,11.441748006346044,2.860437001586511,0.45643238728272784
550.0,1.3467753774655815,4.5,10.84053422134149,1.0350506847543903,True,resolved,12.98380503301341,3.2459512582533523,0.5113419941006444
550.0,1.4885842809008711,4.5,12.07438569839848,1.0818650446341291,True,resolved,14.769934854714867,3.6924837136787168,0.567318588459258
550.0,1.645324972836306,4.5,13.395622537980492,1.1269629014848952,True,resolved,16.663539322023876,4.165884830505969,0.6197072593306125
550.0,1.8185696980492723,4.5,14.959200916714897,1.1749083952176087,True,resolved,18.837044926277052,4.709261231569263,0.6729527822418921
550.0,2.0100562510528768,4.5,16.63470628495033,1.2210151370382374,True,resolved,21.186375983559174,5.296593995889793,0.7239966838847152
550.0,2.2217054076787313,4.5,18.372759355043833,1.2641743867181365,True,resolved,23.825590383752626,5.9563975959381565,0.7749836796709314
550.0,2.455640192120709,4.5,nan,nan,False,upper_censored,26.640805750775133,6.660201437693783,0.8234873645991116
550.0,2.714207172704789,4.5,nan,nan,False,upper_censored,29.64455002351626,7.411137505879065,0.8698848712198769
550.0,3.0000000000000004,4.5,nan,nan,False,upper_censored,32.636912271677375,8.159228067919344,0.9116490727610816
550.0,0.3,5.0,5.068145130701242,0.7048490427860375,True,resolved,5.780726517546596,1.445181629386649,0.15992243234054898
550.0,0.3315885423378064,5.0,4.634198848506496,0.6659746649645949,True,resolved,5.318535863513132,1.329633965878283,0.12373210075794941
550.0,0.3665032046990376,5.0,4.272837424678233,0.6307163688508169,True,resolved,4.934240692942923,1.2335601732357306,0.09116033928732142
550.0,0.4050942113609619,5.0,3.963902092264553,0.5981229189428128,True,resolved,4.635394441579453,1.1588486103948632,0.06402670432898702
550.0,0.4477486635155488,5.0,3.736071969955295,0.5724152336858378,True,resolved,4.425806239875548,1.106451559968887,0.04393240543118457
550.0,0.4492873987401234,5.0,3.730371041700929,0.5717520310979727,True,resolved,4.420525368133363,1.1051313420333408,0.043413895876868835
550.0,0.47293410393697205,5.0,3.6677194259256765,0.5643961055059311,True,resolved,4.359257338056096,1.089814334514024,0.03735251595513294
550.0,0.4948944222294061,5.0,3.656377534871584,0.5630510319322395,True,resolved,4.3358049092826905,1.0839512273206726,0.03500974144403725
550.0,0.4965808091338207,5.0,3.6573926112226385,0.5631715831806375,True,resolved,4.335350685495119,1.0838376713737798,0.03496424188345029
550.0,0.5470044002605323,5.0,3.818993479006884,0.5819489168091008,True,resolved,4.490690903108397,1.1226727257770992,0.050253172019284156
550.0,0.5502624373878341,5.0,3.8378003370669274,0.5840823766616571,True,resolved,4.531531660903632,1.132882915225908,0.05418502734011534
550.0,0.5792236183029833,5.0,4.045934930614862,0.6070188938816107,True,resolved,4.94001743660478,1.235004359151195,0.09166849051225835
550.0,0.6046013057825199,5.0,4.27762379217096,0.6312025866476949,True,resolved,5.411240246483925,1.3528100616209813,0.1312368246977731
550.0,0.6081847992181325,5.0,4.313376777159819,0.6348173957982819,True,resolved,5.4803649799669145,1.3700912449917286,0.13674949115409926
550.0,0.6353883327016112,5.0,4.605415193311113,0.6632687893723135,True,resolved,5.98749687357251,1.4968742183931274,0.175185308323791
550.0,0.6682628855998672,5.0,5.002905502779957,0.699222299803496,True,resolved,6.457793972254817,1.6144484930637042,0.20802419395829697
550.0,0.6688298238964329,5.0,5.00863290375215,0.6997192022391099,True,resolved,6.462726257224168,1.615681564306042,0.2083557695003603
550.0,0.7022713150912545,5.0,5.363646033167499,0.7294601094266738,True,resolved,6.7076942696741115,1.6769235674185279,0.22451326832770732
550.0,0.7386277204483878,5.0,5.778120644235734,0.7617866054519056,True,resolved,6.98392669163226,1.745981672908065,0.24203968072311902
550.0,0.7781886018183509,5.0,6.247616257093633,0.7957143463262157,True,resolved,7.235799941186879,1.8089499852967197,0.2574265594469206
550.0,0.8164016305125923,5.0,6.7092475921041785,0.8266738189887813,True,resolved,7.596335539688462,1.8990838849221154,0.2785441484938272
550.0,0.8191458966508958,5.0,6.74261592255154,0.8288284218051936,True,resolved,7.642143081176702,1.9105357702941754,0.2811551732445003
550.0,0.8601031914834406,5.0,7.226067558357095,0.8589020175813721,True,resolved,8.386960252225247,2.0967400630563118,0.3215445934708073
550.0,0.9023647554129298,5.0,7.688177003811694,0.8858233734760175,True,resolved,8.970806816758978,2.2427017041897446,0.35077151306606186
550.0,0.9973793796812823,5.0,8.639197207885418,0.9364733878048266,True,resolved,9.908228890285333,2.477057222571333,0.3939360393512472
550.0,1.1005248747756682,5.0,9.630457067665684,0.9836468995081766,True,resolved,11.335409108616137,2.833852277154034,0.4523772076302263
550.0,1.102398582221007,5.0,9.64901337925023,0.9844829085921807,True,resolved,11.35588692440064,2.83897173110016,0.4531610680847393
550.0,1.1584472366059666,5.0,10.220241608265246,1.0094611627161203,True,resolved,12.10340893625741,3.0258522340643523,0.4808477156576273
550.0,1.216369598436265,5.0,10.814542540858564,1.0340081533467504,True,resolved,12.929285148515946,3.2323212871289866,0.5095145223662599
550.0,1.218475796513094,5.0,10.83601257190045,1.0348695002282242,True,resolved,12.94972155430904,3.23743038857726,0.5102004389636574
550.0,1.3467753774655815,5.0,12.093141180242135,1.0825391230324928,True,resolved,14.657474700351994,3.6643686750879985,0.5639991619121572
550.0,1.4885842809008711,5.0,13.420848033013867,1.1277799587854511,True,resolved,16.55077328930902,4.137693322327255,0.6167582984716429
550.0,1.645324972836306,5.0,15.003445459814206,1.1761910038795556,True,resolved,18.738836760394094,4.684709190098523,0.6706826366207129
550.0,1.8185696980492723,5.0,16.681865866437835,1.222244624849575,True,resolved,21.128116669013274,5.282029167253318,0.722800795042468
550.0,2.0100562510528768,5.0,18.432489776284662,1.2655840016905904,True,resolved,23.771093377481268,5.942773344370317,0.7739891667101048
550.0,2.2217054076787313,5.0,nan,nan,False,upper_censored,26.66275680405164,6.66568920101291,0.8238450600848142
550.0,2.455640192120709,5.0,nan,nan,False,upper_censored,29.732777598695776,7.433194399673944,0.8711754910165463
550.0,2.714207172704789,5.0,nan,nan,False,upper_censored,32.94989828523815,8.237474571309537,0.9157940869578179
550.0,3.0000000000000004,5.0,nan,nan,False,upper_censored,36.026457549037495,9.006614387259374,0.9545615690865566
550.0,0.3,5.5,5.090505930846841,0.7067609477701234,True,resolved,5.822212994806615,1.4555532487016538,0.16302809791930764
550.0,0.3315885423378064,5.5,4.664669173047376,0.6688208482079713,True,resolved,5.375740469373707,1.3439351173434269,0.12837830230418684
550.0,0.3665032046990376,5.5,4.318068850074387,0.6352895627247062,True,resolved,5.01394763369029,1.2534869084225726,0.09811980249086348
550.0,0.4050942113609619,5.5,4.034848967475761,0.6058272828450828,True,resolved,4.744066457261655,1.1860166143154138,0.07409077288571883
550.0,0.4477486635155488,5.5,3.856520452808551,0.5861956389575432,True,resolved,4.578716394419723,1.1446790986049307,0.05868375284332644
550.0,0.4492873987401234,5.5,3.8531813324367166,0.5858194475864715,True,resolved,4.57537936318215,1.1438448407955375,0.05836711767695082
550.0,0.47293410393697205,5.5,3.832842605747663,0.5835209854795674,True,resolved,4.5470906987049995,1.1367726746762499,0.05567362563374312
550.0,0.4948944222294061,5.5,3.871594878617146,0.5878899066978267,True,resolved,4.5603347658086735,1.1400836914521684,0.05693673326783483
550.0,0.4965808091338207,5.5,3.8768981380891643,0.5884843904715009,True,resolved,4.562978791347432,1.140744697836858,0.05718845885557188
550.0,0.5470044002605323,5.5,4.1928372652123445,0.622508006645922,True,resolved,5.088541175937554,1.2721352939843884,0.10453330180473949
550.0,0.5502624373878341,5.5,4.223069141862605,0.6256281919348725,True,resolved,5.141677830980259,1.2854194577450648,0.1090448696582101
550.0,0.5792236183029833,5.5,4.535568477396635,0.6566317282480895,True,resolved,5.732754760765197,1.4331886901912994,0.15630337233325078
550.0,0.6046013057825199,5.5,4.859973735240633,0.6866339222106711,True,resolved,6.255829408827674,1.5639573522069186,0.19422490604241366
550.0,0.6081847992181325,5.5,4.908783059600275,0.6909738391684417,True,resolved,6.325216340936476,1.581304085234119,0.19901539291801537
550.0,0.6353883327016112,5.5,5.219599073400808,0.7176371453592073,True,resolved,6.755769722769149,1.6889424306922873,0.2276148464574672
550.0,0.6682628855998672,5.5,5.602537304242673,0.7483847569470019,True,resolved,7.025944627546396,1.756486156886599,0.24464473140589635
550.0,0.6688298238964329,5.5,5.609455328341374,0.7489206938088026,True,resolved,7.029865862966234,1.7574664657415584,0.2448870469878271
550.0,0.7022713150912545,5.5,6.032940827304296,0.7805290656609674,True,resolved,7.309045163371424,1.827261290842856,0.2618006541163327
